SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT,GPA,PASS_RATE,W_PERCENT,A_PERCENT,B_PERCENT,C_PERCENT,D_PERCENT,F_PERCENT
AFEE,3096,Exper Learning: Prod/Business,17,17,15,2,0,0,0,0,0,0,0,3.8823529411764706,1.0,0.0,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0
AFEE,3112,Building Construct Technology,10,10,5,4,1,0,0,0,0,0,0,3.4,1.0,0.0,0.5,0.4,0.1,0.0,0.0
AFEE,3480,Topics in Ag Education,25,25,21,2,2,0,0,0,0,0,0,3.76,1.0,0.0,0.84,0.08,0.08,0.0,0.0
AFEE,4450W,Adv Writing and Ag Journalism,24,24,21,1,2,0,0,0,0,0,0,3.7916666666666665,1.0,0.0,0.875,0.041666666666666664,0.08333333333333333,0.0,0.0
AFRO,1021,Introduction to Africa,25,27,13,9,1,0,2,0,0,0,2,3.5217391304347827,0.9259259259259259,0.07407407407407407,0.5652173913043478,0.391304347826087,0.043478260869565216,0.0,0.0
AFRO,1911,Black Reality Television,19,20,17,2,0,0,0,0,0,0,1,3.8947368421052633,0.95,0.05,0.8947368421052632,0.10526315789473684,0.0,0.0,0.0
AFRO,1917,Inequality & American Dream,19,20,16,2,1,0,0,0,0,0,1,3.789473684210526,0.95,0.05,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.0,0.0
AFRO,3125W,Black Visions of Liberation,19,22,10,8,0,0,0,0,0,1,3,3.3684210526315788,0.8181818181818182,0.13636363636363635,0.5263157894736842,0.42105263157894735,0.0,0.0,0.05263157894736842
AFRO,3251W,"Race, Class & Gender",22,24,4,14,4,0,0,0,0,0,2,3.0,0.9166666666666666,0.08333333333333333,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.0,0.0
AFRO,3301,Black American Music,25,25,19,4,0,0,2,0,0,0,0,3.8260869565217392,1.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,0.0
AFRO,3578,Arts of Africa,10,11,2,6,1,0,0,0,0,1,1,2.8,0.8181818181818182,0.09090909090909091,0.2,0.6,0.1,0.0,0.1
AFRO,3597W,African American Literature I,12,14,3,6,3,0,0,0,0,0,2,3.0,0.8571428571428571,0.14285714285714285,0.25,0.5,0.25,0.0,0.0
AFRO,3864,Afro-Am History: 1619 to 1865,21,24,14,6,0,0,1,0,0,0,3,3.7,0.875,0.125,0.7,0.3,0.0,0.0,0.0
AFRO,3866,Civil Rights & Black Power Mvt,45,46,31,8,1,0,2,0,0,3,1,3.488372093023256,0.9130434782608695,0.021739130434782608,0.7209302325581395,0.18604651162790697,0.023255813953488372,0.0,0.06976744186046512
AFRO,4105,Ways of Knowing: Black Worlds,15,15,9,6,0,0,0,0,0,0,0,3.6,1.0,0.0,0.6,0.4,0.0,0.0,0.0
AGRO,1103,"Crops, Environment & Society",60,62,21,21,11,4,0,0,0,3,2,2.8833333333333333,0.8548387096774194,0.03225806451612903,0.35,0.35,0.18333333333333332,0.06666666666666667,0.05
AGRO,1660W,First-Year Colloquium,24,32,4,11,4,0,0,0,0,5,8,2.375,0.59375,0.25,0.16666666666666666,0.4583333333333333,0.16666666666666666,0.0,0.20833333333333334
AGRO,4096W,Professional Exp Internship,13,13,8,5,0,0,0,0,0,0,0,3.6153846153846154,1.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0
AGRO,4605,Strategies for Ag Prod & Mgmt,11,11,10,1,0,0,0,0,0,0,0,3.909090909090909,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
AGRO,5021,Plant Breeding Principles,20,20,9,8,1,1,0,0,0,1,0,3.15,0.9,0.0,0.45,0.4,0.05,0.05,0.05
AGRO,8241,Chromosomal & Molec Genetics,13,13,7,5,0,0,1,0,0,0,0,3.5833333333333335,1.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
AHS,1101,Orientation to Health Careers,125,127,107,11,2,1,4,0,0,0,2,3.8512396694214877,0.9763779527559056,0.015748031496062992,0.8842975206611571,0.09090909090909091,0.01652892561983471,0.008264462809917356,0.0
AHS,1102,Orientation to Health Careers,80,81,69,3,2,0,3,0,0,3,1,3.7532467532467533,0.9506172839506173,0.012345679012345678,0.8961038961038961,0.03896103896103896,0.025974025974025976,0.0,0.03896103896103896
AHS,1600,The Future Physician I,584,588,440,92,28,14,0,0,0,10,4,3.606164383561644,0.9523809523809523,0.006802721088435374,0.7534246575342466,0.15753424657534246,0.04794520547945205,0.023972602739726026,0.017123287671232876
AHS,1602,The Future Physician III,40,40,28,2,6,0,2,0,0,2,0,3.4210526315789473,0.95,0.0,0.7368421052631579,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842
AHS,2400,Writing a Personal Statement,44,46,0,0,0,0,44,0,0,0,2,,0.9565217391304348,0.043478260869565216,,,,,
AIR,1000,Leadership Laboratory,81,86,0,0,0,0,81,0,0,0,5,,0.9418604651162791,0.05813953488372093,,,,,
AIR,1104,Heritage & Values US Air Force,36,37,33,1,2,0,0,0,0,0,1,3.861111111111111,0.972972972972973,0.02702702702702703,0.9166666666666666,0.027777777777777776,0.05555555555555555,0.0,0.0
ALL,1001,Asian Film and Animation,49,51,20,18,3,0,6,0,0,2,2,3.255813953488372,0.9215686274509803,0.0392156862745098,0.46511627906976744,0.4186046511627907,0.06976744186046512,0.0,0.046511627906976744
ALL,3001,Reading Asian Cultures,77,77,59,15,1,0,0,0,0,2,0,3.675324675324675,0.974025974025974,0.0,0.7662337662337663,0.19480519480519481,0.012987012987012988,0.0,0.025974025974025976
ALL,3336,Revol & Modern Chinese Lit,67,70,44,21,1,0,0,0,0,1,3,3.5970149253731343,0.9428571428571428,0.04285714285714286,0.6567164179104478,0.31343283582089554,0.014925373134328358,0.0,0.014925373134328358
ALL,3356W,Chinese Film,54,55,38,13,3,0,0,0,0,0,1,3.6481481481481484,0.9818181818181818,0.01818181818181818,0.7037037037037037,0.24074074074074073,0.05555555555555555,0.0,0.0
ALL,3362,Women Writers Chinese History,19,19,18,1,0,0,0,0,0,0,0,3.9473684210526314,1.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0
ALL,3377,Buddhism in China,46,47,41,4,0,0,1,0,0,0,1,3.911111111111111,0.9787234042553191,0.02127659574468085,0.9111111111111111,0.08888888888888889,0.0,0.0,0.0
ALL,3441,Japanese Theater,40,42,28,11,1,0,0,0,0,0,2,3.675,0.9523809523809523,0.047619047619047616,0.7,0.275,0.025,0.0,0.0
ALL,3456,Japanese Film,66,72,47,14,1,0,4,0,0,0,6,3.7419354838709675,0.9166666666666666,0.08333333333333333,0.7580645161290323,0.22580645161290322,0.016129032258064516,0.0,0.0
ALL,3467,"Science Fiction, Empire, Japan",26,28,12,9,3,0,0,0,0,2,2,3.1153846153846154,0.8571428571428571,0.07142857142857142,0.46153846153846156,0.34615384615384615,0.11538461538461539,0.0,0.07692307692307693
ALL,3556,Korean Film,29,31,15,7,3,0,1,0,0,3,2,3.107142857142857,0.8387096774193549,0.06451612903225806,0.5357142857142857,0.25,0.10714285714285714,0.0,0.10714285714285714
ALL,3576,Lang & Society of Two Koreas,43,44,24,15,2,0,0,0,0,2,1,3.372093023255814,0.9318181818181818,0.022727272727272728,0.5581395348837209,0.3488372093023256,0.046511627906976744,0.0,0.046511627906976744
ALL,3651,Ghosts of India,10,11,9,0,0,0,0,0,0,1,1,3.6,0.8181818181818182,0.09090909090909091,0.9,0.0,0.0,0.0,0.1
ALL,3820,Topics in Arab Culture,13,13,8,3,2,0,0,0,0,0,0,3.4615384615384617,1.0,0.0,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.0,0.0
ALL,3867,Orientalism and the Arab World,20,20,14,4,0,0,0,0,0,2,0,3.4,0.9,0.0,0.7,0.2,0.0,0.0,0.1
AMIN,1002,Indigenous Peoples Global Pers,58,62,16,26,12,0,0,0,0,4,4,2.8620689655172415,0.8709677419354839,0.06451612903225806,0.27586206896551724,0.4482758620689655,0.20689655172413793,0.0,0.06896551724137931
AMIN,1003,American Indians in MN,227,231,180,41,3,3,0,0,0,0,4,3.753303964757709,0.9696969696969697,0.017316017316017316,0.7929515418502202,0.18061674008810572,0.013215859030837005,0.013215859030837005,0.0
AMIN,3201W,American Indian Literature,62,65,46,13,2,0,0,0,0,1,3,3.661290322580645,0.9384615384615385,0.046153846153846156,0.7419354838709677,0.20967741935483872,0.03225806451612903,0.0,0.016129032258064516
AMIN,3301,American Indian Philosophies,17,19,5,12,0,0,0,0,0,0,2,3.2941176470588234,0.8947368421052632,0.10526315789473684,0.29411764705882354,0.7058823529411765,0.0,0.0,0.0
AMIN,3312,AmIn Envl Issues/Perspectives,19,20,18,0,0,0,1,0,0,0,1,4.0,0.95,0.05,1.0,0.0,0.0,0.0,0.0
AMIN,3402,Am In and the Cinema,22,23,8,11,2,1,0,0,0,0,1,3.1818181818181817,0.9130434782608695,0.043478260869565216,0.36363636363636365,0.5,0.09090909090909091,0.045454545454545456,0.0
AMST,1401,Comparative Gender/Sexuality,33,35,31,0,0,0,2,0,0,0,2,4.0,0.9428571428571428,0.05714285714285714,1.0,0.0,0.0,0.0,0.0
AMST,1911,Asian Americans and Food,20,20,18,2,0,0,0,0,0,0,0,3.9,1.0,0.0,0.9,0.1,0.0,0.0,0.0
AMST,2011,U. S. since September 11th,207,215,153,23,7,2,15,0,1,6,8,3.649214659685864,0.9209302325581395,0.037209302325581395,0.8010471204188482,0.12041884816753927,0.03664921465968586,0.010471204188481676,0.031413612565445025
AMST,2031,Chasing the American Dream,30,32,13,6,6,0,4,0,0,1,2,3.1538461538461537,0.90625,0.0625,0.5,0.23076923076923078,0.23076923076923078,0.0,0.038461538461538464
AMST,3253W,Pop cult & politics,109,111,77,21,2,1,5,0,0,3,2,3.6153846153846154,0.9459459459459459,0.018018018018018018,0.7403846153846154,0.20192307692307693,0.019230769230769232,0.009615384615384616,0.028846153846153848
AMST,4101,"Gender,  Politics",27,27,22,1,1,0,1,0,0,2,0,3.576923076923077,0.9259259259259259,0.0,0.8461538461538461,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693
ANAT,3001,Human Anatomy,334,353,121,118,71,10,0,0,0,14,19,2.964071856287425,0.8781869688385269,0.053824362606232294,0.36227544910179643,0.3532934131736527,0.2125748502994012,0.029940119760479042,0.041916167664670656
ANAT,6050,Gross Anatomy,110,110,61,37,8,0,0,0,0,4,0,3.3727272727272726,0.9636363636363636,0.0,0.5545454545454546,0.33636363636363636,0.07272727272727272,0.0,0.03636363636363636
ANSC,1001,Orientation to Animal Science,74,74,63,6,1,0,0,0,0,4,0,3.675675675675676,0.9459459459459459,0.0,0.8513513513513513,0.08108108108108109,0.013513513513513514,0.0,0.05405405405405406
ANSC,1011,Animals and Society,290,298,194,57,14,3,17,0,2,3,8,3.6088560885608856,0.9463087248322147,0.026845637583892617,0.7158671586715867,0.21033210332103322,0.05166051660516605,0.01107011070110701,0.01107011070110701
ANSC,1101,Introductory Animal Science,100,104,46,27,21,0,0,0,0,6,4,3.07,0.9038461538461539,0.038461538461538464,0.46,0.27,0.21,0.0,0.06
ANSC,1511,Food An Products for Consumers,25,25,11,11,3,0,0,0,0,0,0,3.32,1.0,0.0,0.44,0.44,0.12,0.0,0.0
ANSC,1701,Historical Influence of Horse,194,200,126,15,3,3,42,0,4,1,6,3.77027027027027,0.93,0.03,0.8513513513513513,0.10135135135135136,0.02027027027027027,0.02027027027027027,0.006756756756756757
ANSC,2055,Horse Management,59,62,39,13,2,2,2,0,0,1,3,3.526315789473684,0.9032258064516129,0.04838709677419355,0.6842105263157895,0.22807017543859648,0.03508771929824561,0.03508771929824561,0.017543859649122806
ANSC,2056,Horse Mgmt Practicum,14,14,13,1,0,0,0,0,0,0,0,3.9285714285714284,1.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0
ANSC,2401,Animal Nutrition,238,250,64,112,56,6,0,0,0,0,12,2.9831932773109244,0.928,0.048,0.2689075630252101,0.47058823529411764,0.23529411764705882,0.025210084033613446,0.0
ANSC,3011,Statistics for Animal Science,41,42,13,16,11,0,0,0,0,1,1,2.975609756097561,0.9523809523809523,0.023809523809523808,0.3170731707317073,0.3902439024390244,0.2682926829268293,0.0,0.024390243902439025
ANSC,3221,Animal Breeding,94,99,39,22,32,0,0,0,0,1,5,3.0425531914893615,0.9393939393939394,0.050505050505050504,0.4148936170212766,0.23404255319148937,0.3404255319148936,0.0,0.010638297872340425
ANSC,3301,Human and Animal Physiology,87,89,46,28,10,0,0,0,0,3,2,3.310344827586207,0.9438202247191011,0.02247191011235955,0.5287356321839081,0.3218390804597701,0.11494252873563218,0.0,0.034482758620689655
ANSC,3403,Comp Anim Hot Button Issues,19,20,16,3,0,0,0,0,0,0,1,3.8421052631578947,0.95,0.05,0.8421052631578947,0.15789473684210525,0.0,0.0,0.0
ANSC,4603,Beef Production Systems Mgmt,12,12,10,2,0,0,0,0,0,0,0,3.8333333333333335,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
ANSC,8510,Grad Seminar,28,28,10,0,0,0,18,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ANTH,1001,Human Evolution,405,420,88,172,77,14,37,0,3,14,15,2.8383561643835615,0.8904761904761904,0.03571428571428571,0.2410958904109589,0.4712328767123288,0.21095890410958903,0.038356164383561646,0.038356164383561646
ANTH,1003W,Understanding Cultures,365,389,259,54,25,9,9,0,2,7,24,3.5508474576271185,0.8920308483290489,0.061696658097686374,0.731638418079096,0.15254237288135594,0.07062146892655367,0.025423728813559324,0.01977401129943503
ANTH,1914W,American Cinema & Roots Music,17,18,12,4,1,0,0,0,0,0,1,3.6470588235294117,0.9444444444444444,0.05555555555555555,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.0,0.0
ANTH,1917,Inequality & American Dream,20,20,19,1,0,0,0,0,0,0,0,3.95,1.0,0.0,0.95,0.05,0.0,0.0,0.0
ANTH,3001,Intro  Archaeology,41,42,13,16,10,0,0,0,0,2,1,2.926829268292683,0.9285714285714286,0.023809523809523808,0.3170731707317073,0.3902439024390244,0.24390243902439024,0.0,0.04878048780487805
ANTH,3003,Cultural Anth,36,46,24,11,0,0,0,0,0,1,10,3.5833333333333335,0.7608695652173914,0.21739130434782608,0.6666666666666666,0.3055555555555556,0.0,0.0,0.027777777777777776
ANTH,3005W,"Language, Culture and Power",73,76,52,12,3,0,3,0,0,3,3,3.5714285714285716,0.9210526315789473,0.039473684210526314,0.7428571428571429,0.17142857142857143,0.04285714285714286,0.0,0.04285714285714286
ANTH,3021W,Anthropology: The Middle East,44,48,30,12,2,0,0,0,0,0,4,3.6363636363636362,0.9166666666666666,0.08333333333333333,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.0,0.0
ANTH,3027W,Arch. of Prehistoric Europe,29,32,10,9,2,2,2,0,0,4,3,2.7037037037037037,0.71875,0.09375,0.37037037037037035,0.3333333333333333,0.07407407407407407,0.07407407407407407,0.14814814814814814
ANTH,3242W,NonWestern Peoples in Movies,21,21,11,8,0,0,0,0,1,1,0,3.4,0.9047619047619048,0.0,0.55,0.4,0.0,0.0,0.05
ANTH,3401,Human Fossil Record,16,16,6,8,1,0,0,0,0,1,0,3.125,0.9375,0.0,0.375,0.5,0.0625,0.0,0.0625
ANTH,3501,Managing Museum Collections,26,26,24,2,0,0,0,0,0,0,0,3.923076923076923,1.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0
ANTH,4025,Ethnogrphc Classics,11,11,6,5,0,0,0,0,0,0,0,3.5454545454545454,1.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0
ANTH,4035,Ethnog Rsrch Methds,12,13,6,4,0,2,0,0,0,0,1,3.1666666666666665,0.7692307692307693,0.07692307692307693,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0
ANTH,4047,Anth of Amer Culture,17,17,7,7,2,0,0,0,0,1,0,3.1176470588235294,0.9411764705882353,0.0,0.4117647058823529,0.4117647058823529,0.11764705882352941,0.0,0.058823529411764705
ANTH,4077,Neanderthals,13,13,10,1,1,0,0,0,0,1,0,3.4615384615384617,0.9230769230769231,0.0,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693
ANTH,4329,Primate Behavior,10,11,0,8,1,0,0,0,0,1,1,2.6,0.8181818181818182,0.09090909090909091,0.0,0.8,0.1,0.0,0.1
ANTH,5221,Anthropology Material Culture,13,13,8,3,1,0,0,0,0,1,0,3.3076923076923075,0.9230769230769231,0.0,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693
ANTH,5402,Zooarchaeology Laboratory,12,12,7,3,1,1,0,0,0,0,0,3.3333333333333335,0.9166666666666666,0.0,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,0.0
ANTH,5403,Quantitative Methods,10,15,4,4,0,0,2,0,0,0,5,3.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.0,0.0
ANTH,8810,Sociocultural Anthropology,11,11,7,0,0,0,0,0,4,0,0,4.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0
APEC,1001,Orientation to Applied Econ,66,68,60,6,0,0,0,0,0,0,2,3.909090909090909,0.9705882352941176,0.029411764705882353,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
APEC,1101,Principles of Microeconomics,191,203,77,80,27,2,2,0,0,3,12,3.195767195767196,0.916256157635468,0.059113300492610835,0.4074074074074074,0.42328042328042326,0.14285714285714285,0.010582010582010581,0.015873015873015872
APEC,1101H,Honors: Principles Microecon,49,49,32,16,1,0,0,0,0,0,0,3.63265306122449,1.0,0.0,0.6530612244897959,0.32653061224489793,0.02040816326530612,0.0,0.0
APEC,1251,Principles of Accounting,73,73,31,24,14,3,0,0,0,1,0,3.1095890410958904,0.9452054794520548,0.0,0.4246575342465753,0.3287671232876712,0.1917808219178082,0.0410958904109589,0.0136986301369863
APEC,1905,The Ordinary Business of Life,20,20,14,6,0,0,0,0,0,0,0,3.7,1.0,0.0,0.7,0.3,0.0,0.0,0.0
APEC,3001,"Ap Micro:Consumers, Prod & Mkt",65,67,32,23,9,1,0,0,0,0,2,3.3230769230769233,0.9552238805970149,0.029850746268656716,0.49230769230769234,0.35384615384615387,0.13846153846153847,0.015384615384615385,0.0
APEC,3002,Appl Micro: Managerial Econ,55,56,19,27,6,0,0,0,0,3,1,3.0727272727272728,0.9285714285714286,0.017857142857142856,0.34545454545454546,0.4909090909090909,0.10909090909090909,0.0,0.05454545454545454
APEC,3006,Appl Macro: Government & Econ,47,49,12,29,6,0,0,0,0,0,2,3.127659574468085,0.9591836734693877,0.04081632653061224,0.2553191489361702,0.6170212765957447,0.1276595744680851,0.0,0.0
APEC,3071,Microecon of Int'l Development,35,38,8,22,4,0,0,0,0,1,3,3.0285714285714285,0.8947368421052632,0.07894736842105263,0.22857142857142856,0.6285714285714286,0.11428571428571428,0.0,0.02857142857142857
APEC,3202,Intro to the Food System,53,53,21,31,1,0,0,0,0,0,0,3.3773584905660377,1.0,0.0,0.39622641509433965,0.5849056603773585,0.018867924528301886,0.0,0.0
APEC,3411,Commodity Marketing,42,43,16,18,7,0,0,0,0,1,1,3.142857142857143,0.9534883720930233,0.023255813953488372,0.38095238095238093,0.42857142857142855,0.16666666666666666,0.0,0.023809523809523808
APEC,3501,Agribusiness Finance,41,45,20,13,8,0,0,0,0,0,4,3.292682926829268,0.9111111111111111,0.08888888888888889,0.4878048780487805,0.3170731707317073,0.1951219512195122,0.0,0.0
APEC,3551,Value-Added Entrepreneurship,38,40,6,20,7,2,0,0,0,3,2,2.6315789473684212,0.825,0.05,0.15789473684210525,0.5263157894736842,0.18421052631578946,0.05263157894736842,0.07894736842105263
APEC,3811,Principles of Farm Management,31,31,11,14,6,0,0,0,0,0,0,3.161290322580645,1.0,0.0,0.3548387096774194,0.45161290322580644,0.1935483870967742,0.0,0.0
APEC,3841,Agricultural Co-ops & Mutuals,32,32,11,20,1,0,0,0,0,0,0,3.3125,1.0,0.0,0.34375,0.625,0.03125,0.0,0.0
APEC,4451W,Food Marketing Economics,16,16,8,6,2,0,0,0,0,0,0,3.375,1.0,0.0,0.5,0.375,0.125,0.0,0.0
APEC,5031,Economic Data Analysis,12,12,9,3,0,0,0,0,0,0,0,3.75,1.0,0.0,0.75,0.25,0.0,0.0,0.0
APEC,8001,Consumer Choice,21,21,13,8,0,0,0,0,0,0,0,3.619047619047619,1.0,0.0,0.6190476190476191,0.38095238095238093,0.0,0.0,0.0
APEC,8002,Production and Uncertainty,21,21,15,6,0,0,0,0,0,0,0,3.7142857142857144,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
APEC,8211,Econometric Analysis I,56,60,40,16,0,0,0,0,0,0,4,3.7142857142857144,0.9333333333333333,0.06666666666666667,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
APEC,8221,Programming for Econometrics,18,19,17,0,0,0,1,0,0,0,1,4.0,0.9473684210526315,0.05263157894736842,1.0,0.0,0.0,0.0,0.0
APEC,8222,Big Data Methods in Economics,18,18,16,0,0,0,1,0,1,0,0,4.0,0.9444444444444444,0.0,1.0,0.0,0.0,0.0,0.0
APEC,8901,Graduate Seminar: MS & PhD,15,17,0,0,0,0,15,0,0,0,2,,0.8823529411764706,0.11764705882352941,,,,,
APEC,8903,PhD Qualifying Paper Seminar I,16,17,0,0,0,0,16,0,0,0,1,,0.9411764705882353,0.058823529411764705,,,,,
APS,8001,Intro to Research Bio Sciences,14,14,11,1,0,0,0,0,0,2,0,3.357142857142857,0.8571428571428571,0.0,0.7857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285
ARAB,1101,Beginning Arabic I,93,96,51,25,7,2,4,0,0,4,3,3.3146067415730336,0.90625,0.03125,0.5730337078651685,0.2808988764044944,0.07865168539325842,0.02247191011235955,0.0449438202247191
ARAB,3101,Intermediate Arabic I,55,56,27,13,9,6,0,0,0,0,1,3.109090909090909,0.875,0.017857142857142856,0.4909090909090909,0.23636363636363636,0.16363636363636364,0.10909090909090909,0.0
ARAB,3811,Egyptian Colloquial Arabic I,13,14,11,2,0,0,0,0,0,0,1,3.8461538461538463,0.9285714285714286,0.07142857142857142,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0
ARCH,1281,Design Fundamentals I,208,214,119,72,12,2,0,0,0,3,6,3.451923076923077,0.9485981308411215,0.028037383177570093,0.5721153846153846,0.34615384615384615,0.057692307692307696,0.009615384615384616,0.014423076923076924
ARCH,2301,Intro Arch Drawing,138,145,28,87,21,1,0,0,0,1,7,3.0144927536231885,0.9379310344827586,0.04827586206896552,0.2028985507246377,0.6304347826086957,0.15217391304347827,0.007246376811594203,0.007246376811594203
ARCH,3212,BDA: Analytical Modeling,18,18,4,13,1,0,0,0,0,0,0,3.1666666666666665,1.0,0.0,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.0,0.0
ARCH,3222,BDA: Box Problem,39,42,3,36,0,0,0,0,0,0,3,3.076923076923077,0.9285714285714286,0.07142857142857142,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0
ARCH,3250,Design Workshop,84,90,45,32,5,0,0,0,0,2,6,3.4047619047619047,0.9111111111111111,0.06666666666666667,0.5357142857142857,0.38095238095238093,0.05952380952380952,0.0,0.023809523809523808
ARCH,3281,Arch Studio I,220,224,40,156,24,0,0,0,0,0,4,3.0727272727272728,0.9821428571428571,0.017857142857142856,0.18181818181818182,0.7090909090909091,0.10909090909090909,0.0,0.0
ARCH,3391,Design & Rep with BIM,40,42,32,3,4,1,0,0,0,0,2,3.65,0.9285714285714286,0.047619047619047616,0.8,0.075,0.1,0.025,0.0
ARCH,3411W,Architectural History to 1750,112,122,41,59,9,0,0,0,0,3,10,3.205357142857143,0.8934426229508197,0.08196721311475409,0.36607142857142855,0.5267857142857143,0.08035714285714286,0.0,0.026785714285714284
ARCH,3511,Material Transformations,71,72,21,36,11,1,0,0,0,2,1,3.028169014084507,0.9444444444444444,0.013888888888888888,0.29577464788732394,0.5070422535211268,0.15492957746478872,0.014084507042253521,0.028169014084507043
ARCH,3611,Design in the Digital Age,79,88,51,24,3,0,0,0,0,1,9,3.569620253164557,0.8863636363636364,0.10227272727272728,0.6455696202531646,0.3037974683544304,0.0379746835443038,0.0,0.012658227848101266
ARCH,3711W,Env Design Soc-Cltrl Cntxt,138,138,72,47,14,4,0,0,0,1,0,3.3405797101449277,0.9637681159420289,0.0,0.5217391304347826,0.34057971014492755,0.10144927536231885,0.028985507246376812,0.007246376811594203
ARCH,4283,Arch Studio III,117,117,33,78,6,0,0,0,0,0,0,3.230769230769231,1.0,0.0,0.28205128205128205,0.6666666666666666,0.05128205128205128,0.0,0.0
ARCH,4321,Arch in Watercolor,11,12,8,3,0,0,0,0,0,0,1,3.727272727272727,0.9166666666666666,0.08333333333333333,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0
ARCH,4341,Architecture Portfolio Design,25,25,6,16,3,0,0,0,0,0,0,3.12,1.0,0.0,0.24,0.64,0.12,0.0,0.0
ARCH,4410,Topics in Arch History,21,22,8,11,2,0,0,0,0,0,1,3.2857142857142856,0.9545454545454546,0.045454545454545456,0.38095238095238093,0.5238095238095238,0.09523809523809523,0.0,0.0
ARCH,4511,Materials and Methods I,70,73,40,22,6,2,0,0,0,0,3,3.4285714285714284,0.9315068493150684,0.0410958904109589,0.5714285714285714,0.3142857142857143,0.08571428571428572,0.02857142857142857,0.0
ARCH,4521,Environmental Technology I,40,40,25,14,1,0,0,0,0,0,0,3.6,1.0,0.0,0.625,0.35,0.025,0.0,0.0
ARCH,4571,Architectural Structures I,90,94,34,46,10,0,0,0,0,0,4,3.2666666666666666,0.9574468085106383,0.0425531914893617,0.37777777777777777,0.5111111111111111,0.1111111111111111,0.0,0.0
ARCH,5212,Undergrad Arch Studio 05,58,60,32,26,0,0,0,0,0,0,2,3.5517241379310347,0.9666666666666667,0.03333333333333333,0.5517241379310345,0.4482758620689655,0.0,0.0,0.0
ARCH,5321,Arch in Watercolor,10,10,8,2,0,0,0,0,0,0,0,3.8,1.0,0.0,0.8,0.2,0.0,0.0,0.0
ARCH,5392,Digital Documentation: Facades,17,17,12,5,0,0,0,0,0,0,0,3.7058823529411766,1.0,0.0,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0
ARCH,5412,Arch: Global and Cultural Hist,22,22,14,7,0,0,0,0,0,1,0,3.5,0.9545454545454546,0.0,0.6363636363636364,0.3181818181818182,0.0,0.0,0.045454545454545456
ARCH,5562,"Tech 2, Intro to Bldg Tech",14,14,5,8,1,0,0,0,0,0,0,3.2857142857142856,1.0,0.0,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.0,0.0
ARCH,5563,Tech 3: Advanced Bldg Tech,43,43,25,18,0,0,0,0,0,0,0,3.5813953488372094,1.0,0.0,0.5813953488372093,0.4186046511627907,0.0,0.0,0.0
ARCH,5564,Tech 4 Bldg Structural Systems,46,46,24,18,4,0,0,0,0,0,0,3.4347826086956523,1.0,0.0,0.5217391304347826,0.391304347826087,0.08695652173913043,0.0,0.0
ARCH,5609,Development of Research,14,14,4,10,0,0,0,0,0,0,0,3.2857142857142856,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0
ARCH,5621,Pro Pract Arch,92,92,40,50,2,0,0,0,0,0,0,3.4130434782608696,1.0,0.0,0.43478260869565216,0.5434782608695652,0.021739130434782608,0.0,0.0
