TERM,TERM_DESCR,INSTITUTION,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,INSTRUCTOR NAME,UM_JOBCODE_GROUP,JOBCODE,JOBCODE_DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
1189,Fall 2018,UMNTC,CPSY,4331,001,LEC,Social & Personality Developm,"Berry,Daniel",FA,9403,Assistant Professor,86,89,60,22,4,,,,,,3
1189,Fall 2018,UMNTC,CPSY,4336,001,LEC,Dev & Interpers Relationships,"Roisman,Glenn I",FA,9401,Professor,41,44,14,18,7,2,,,,,3
1189,Fall 2018,UMNTC,CPSY,4341,001,LEC,Perceptual Development,"Dalrymple,Kirsten",AP,9742R5,Researcher 5,82,82,31,37,9,2,,,,3,
1189,Fall 2018,UMNTC,CPSY,4343,001,LEC,Cognitive Development,"Carlson,Stephanie M",FA,9401,Professor,50,52,12,19,13,3,,,,3,2
1189,Fall 2018,UMNTC,CPSY,4345,001,LEC,Language Dev & Communication,"Sera PhD,Maria D",FA,9401,Professor,18,18,12,5,1,,,,,,
1189,Fall 2018,UMNTC,CPSY,4347W,001,LEC,Senior Project,"Warren,Henriette",AP,9753,Lecturer,27,28,14,8,5,,,,,,1
1189,Fall 2018,UMNTC,CPSY,4994,022,IND,Directed Research in Child Psy,"Thomas,Kathleen M",FA,9401,Professor,10,10,9,1,,,,,,,
1189,Fall 2018,UMNTC,CPSY,4994,019,IND,Directed Research in Child Psy,"Roisman,Glenn I",FA,9401,Professor,11,12,11,,,,,,,,1
1189,Fall 2018,UMNTC,CPSY,4996,001,FWK,Field Study-Child Psychology,"Jendraszak,Lindsey Marie Ahaus",AP,9764P3,Student Services Prof 3,10,10,,,,,9,,1,,
1189,Fall 2018,UMNTC,CPSY,5241,001,LEC,Practicum in Early Chldhood Ed,"Betz,Amy JoAnn",AP,9744S1,Pre K-12 Specialist,14,17,12,2,,,,,,,3
1189,Fall 2018,UMNTC,CPSY,5251W,001,LEC,Social/Phil Fndation Early Edu,"Criswell,Elizabeth Flannery",AP,9754,Teaching Specialist,27,27,22,3,2,,,,,,
1189,Fall 2018,UMNTC,CPSY,5253,001,LEC,Cognitive/Lang Learning in ECE,"Greimel,Adelaide Elizabeth",AP,9754,Teaching Specialist,33,35,24,9,,,,,,,2
1189,Fall 2018,UMNTC,CPSY,5253,001,LEC,Cognitive/Lang Learning in ECE,"Sandquist,Sarah Trien",AP,9754,Teaching Specialist,33,35,24,9,,,,,,,2
1189,Fall 2018,UMNTC,CPSY,5301,001,LEC,Advanced Developmental Psych,"Elieff,Chryle Ann",AP,9753,Lecturer,36,36,26,9,,,,,,1,
1189,Fall 2018,UMNTC,CPSY,5302,001,LEC,Cognitive and Biological Dev,"Mazzocco,Michele M",FA,9401,Professor,27,27,20,4,1,,,,,2,
1189,Fall 2018,UMNTC,CPSY,8360,001,LEC,Special Topics: Dev Psych,"Thomas,Kathleen M",FA,9401,Professor,12,12,10,,,,2,,,,
1189,Fall 2018,UMNTC,CSCI,1103,001,LEC,Intro to Java,"Dovolis,Chris John",AP,9754,Teaching Specialist,132,162,41,36,35,7,1,,,12,30
1189,Fall 2018,UMNTC,CSCI,1113,001,LEC,Intro to C/C++,"Parker,James Edward",AP,9754,Teaching Specialist,164,192,67,57,17,8,3,,,12,28
1189,Fall 2018,UMNTC,CSCI,1113,010,LEC,Intro to C/C++,"Parker,James Edward",AP,9754,Teaching Specialist,110,126,33,50,13,5,1,,,8,16
1189,Fall 2018,UMNTC,CSCI,1133,020,LEC,Intro to Programming Concepts,"Challou PhD,Daniel J",AP,9753,Lecturer,137,166,61,45,23,1,,,,7,29
1189,Fall 2018,UMNTC,CSCI,1133,001,LEC,Intro to Programming Concepts,"Jensen,Kathryn Marie",AP,9754,Teaching Specialist,139,207,85,34,9,2,,,1,8,68
1189,Fall 2018,UMNTC,CSCI,1133,010,LEC,Intro to Programming Concepts,"Jensen,Kathryn Marie",AP,9754,Teaching Specialist,70,98,46,8,6,,6,,1,3,28
1189,Fall 2018,UMNTC,CSCI,1133H,001,LEC,Honors Intro to Progr Concepts,"Gini,Maria L",FA,9401,Professor,38,38,35,1,,,,,,2,
1189,Fall 2018,UMNTC,CSCI,1905,001,LEC,Applied Comp Sci w/Comp Games,"Meyer,Gary W",FA,9402,Associate Professor,18,19,15,1,,,1,,1,,1
1189,Fall 2018,UMNTC,CSCI,1913,001,LEC,Intro to Algs. & Program Dev.,"Moen,James Bradley",AP,9753,Lecturer,201,214,113,61,13,4,,,,10,13
1189,Fall 2018,UMNTC,CSCI,1913,010,LEC,Intro to Algs. & Program Dev.,"Moen,James Bradley",AP,9753,Lecturer,89,96,43,29,12,2,1,,,2,7
1189,Fall 2018,UMNTC,CSCI,1933,001,LEC,Intro Algs & Data Str.,"Myers,Chad Leighton",FA,9402,Associate Professor,176,202,56,60,47,7,,,,6,26
1189,Fall 2018,UMNTC,CSCI,2011,001,LEC,Disc. Structures,"Sturtivant,Carl",AP,9753,Lecturer,241,259,57,116,53,8,,,,7,18
1189,Fall 2018,UMNTC,CSCI,2011,010,LEC,Disc. Structures,"Jensen,Kathryn Marie",AP,9754,Teaching Specialist,158,189,57,55,36,1,,,,9,31
1189,Fall 2018,UMNTC,CSCI,2021,001,LEC,Mach Arch and Org,"Dovolis,Chris John",AP,9754,Teaching Specialist,176,199,34,69,56,5,,,,12,23
1189,Fall 2018,UMNTC,CSCI,2021,008,DIS,Mach Arch and Org,"Dovolis,Chris John",AP,9754,Teaching Specialist,27,29,12,8,5,,,,,2,2
1189,Fall 2018,UMNTC,CSCI,2021,010,LEC,Mach Arch and Org,"McCamant,Stephen A.",FA,9403,Assistant Professor,108,131,41,40,18,3,,,,6,23
1189,Fall 2018,UMNTC,CSCI,2033,010,LEC,Elem Comput Linear Algebra,"Sturtivant,Carl",AP,9753,Lecturer,121,127,35,65,15,3,1,,,2,6
1189,Fall 2018,UMNTC,CSCI,2033,014,DIS,Elem Comput Linear Algebra,"Sturtivant,Carl",AP,9753,Lecturer,21,21,10,5,4,1,,,,1,
1189,Fall 2018,UMNTC,CSCI,2033,001,LEC,Elem Comput Linear Algebra,"Park,Hyun Soo",FA,9403,Assistant Professor,104,112,43,40,14,4,,,,3,8
1189,Fall 2018,UMNTC,CSCI,2041,001,LEC,Adv. Programming Principles,"Kauffman,Christopher Daniel",AP,9753,Lecturer,165,175,59,70,24,7,,,,5,10
1189,Fall 2018,UMNTC,CSCI,2041,010,LEC,Adv. Programming Principles,"Kauffman,Christopher Daniel",AP,9753,Lecturer,171,175,85,57,19,5,,,,5,4
1189,Fall 2018,UMNTC,CSCI,2041,016,LAB,Adv. Programming Principles,"Kauffman,Christopher Daniel",AP,9753,Lecturer,16,17,6,6,4,,,,,,1
1189,Fall 2018,UMNTC,CSCI,3081W,010,LEC,Program Design & Development,"Wendt,Kevin Daniel",AP,9754,Teaching Specialist,91,99,57,22,5,1,,,,6,8
1189,Fall 2018,UMNTC,CSCI,3081W,001,LEC,Program Design & Development,"Keefe,Daniel F",FA,9402,Associate Professor,104,112,61,28,8,3,,,,4,8
1189,Fall 2018,UMNTC,CSCI,3921W,001,LEC,Issues in Computing,"Barry,Phillip",AP,9770,Senior Lecturer,43,43,10,25,5,,2,,,1,
1189,Fall 2018,UMNTC,CSCI,4011,001,LEC,Form Lang & Autom.,"Sturtivant,Carl",AP,9753,Lecturer,117,120,60,49,7,,,,,1,3
1189,Fall 2018,UMNTC,CSCI,4041,001,LEC,Algs. & Data Str.,"Taylor,Nathan R",AP,9754,Teaching Specialist,245,248,216,22,6,1,,,,,3
1189,Fall 2018,UMNTC,CSCI,4041,010,LEC,Algs. & Data Str.,"Taylor,Nathan R",AP,9754,Teaching Specialist,134,136,118,7,5,1,2,,,1,2
1189,Fall 2018,UMNTC,CSCI,4061,001,LEC,Intro to Operating Systems,"Weissman,Jon B",FA,9401,Professor,193,200,75,73,39,1,,,,5,7
1189,Fall 2018,UMNTC,CSCI,4061,010,LEC,Intro to Operating Systems,"Weissman,Jon B",FA,9401,Professor,129,134,47,66,9,2,,,,5,5
1189,Fall 2018,UMNTC,CSCI,4131,001,LEC,Internet Programming,"Challou PhD,Daniel J",AP,9753,Lecturer,101,106,57,26,11,1,2,,1,3,5
1189,Fall 2018,UMNTC,CSCI,4203,001,LEC,Comp. Architecture,"Yew,Pen-Chung",FA,9401,Professor,15,17,2,9,4,,,,,,2
1189,Fall 2018,UMNTC,CSCI,4211,001,LEC,Intro to Computer Networks,"Du,David Hung-Chang",FA,9401,Professor,54,59,13,21,18,1,,,,1,5
1189,Fall 2018,UMNTC,CSCI,4511W,002,LEC,Intro: Artificial Intelligence,"Larson,Amy Caroline",AP,9753,Lecturer,86,93,21,48,13,,,,1,3,7
1189,Fall 2018,UMNTC,CSCI,4511W,001,LEC,Intro: Artificial Intelligence,"Parker,James Edward",AP,9754,Teaching Specialist,108,113,50,50,4,,1,,,3,5
1189,Fall 2018,UMNTC,CSCI,4611,001,LEC,Programming Graphics and Games,"Keefe,Daniel F",FA,9402,Associate Professor,73,79,38,24,7,2,,,,2,6
1189,Fall 2018,UMNTC,CSCI,4707,001,LEC,Practice of DB Systems,"Watters,Shana K",AP,9753,Lecturer,154,155,141,12,,1,,,,,1
1189,Fall 2018,UMNTC,CSCI,4921,001,LEC,Hist of Computing,"Barry,Phillip",AP,9770,Senior Lecturer,23,24,9,9,5,,,,,,1
1189,Fall 2018,UMNTC,CSCI,5103,001,LEC,Oper. Systems,"Tripathi,Anand R",FA,9401,Professor,45,49,20,22,3,,,,,,4
1189,Fall 2018,UMNTC,CSCI,5106,001,LEC,Prog. Languages,"Van Wyk,Eric",FA,9402,Associate Professor,55,58,27,21,4,,1,,,2,3
1189,Fall 2018,UMNTC,CSCI,5115,001,LEC,User Interface Dsgn,"Terveen,Loren Gilbert",FA,9401,Professor,46,46,35,10,,,1,,,,
1189,Fall 2018,UMNTC,CSCI,5115,002,LEC,User Interface Dsgn,"Terveen,Loren Gilbert",FA,9401,Professor,48,48,28,20,,,,,,,
1189,Fall 2018,UMNTC,CSCI,5117,001,LEC,Developing the Interactive Web,"Harper,Max",AP,9742R6,Researcher 6,51,52,37,11,1,,1,,,1,1
1189,Fall 2018,UMNTC,CSCI,5127W,001,LEC,Embodied Computing,"Yarosh,Lana",FA,9403,Assistant Professor,29,31,24,5,,,,,,,2
1189,Fall 2018,UMNTC,CSCI,5143,001,LEC,Real-Time and Embedded Systems,"Larson,Amy Caroline",AP,9753,Lecturer,31,32,15,10,4,1,,,,1,1
1189,Fall 2018,UMNTC,CSCI,5161,001,LEC,Intro Compilers,"Zhai,Antonia Bingheng",FA,9402,Associate Professor,12,14,10,2,,,,,,,2
1189,Fall 2018,UMNTC,CSCI,5271,001,LEC,Intro to Computer Security,"Lu,Kangjie",FA,9403,Assistant Professor,58,61,45,13,,,,,,,3
1189,Fall 2018,UMNTC,CSCI,5304,001,LEC,Matrix Theory,"Saad,Yousef",FA,9401,Professor,56,58,32,18,4,,2,,,,2
1189,Fall 2018,UMNTC,CSCI,5421,001,LEC,Adv. Algs. & Data,"Janardan,Ravi",FA,9401,Professor,32,43,10,10,7,2,2,,1,,11
1189,Fall 2018,UMNTC,CSCI,5481,001,LEC,Computational Techs. Genomics,"Knights,Dan",FA,9402,Associate Professor,44,45,40,3,,,1,,,,1
1189,Fall 2018,UMNTC,CSCI,5511,001,LEC,Artific Intellig I,"Papanikolopoulos,Nikolaos P",FA,9401,Professor,61,62,28,27,3,,2,,,1,1
1189,Fall 2018,UMNTC,CSCI,5521,002,LEC,Intro to Machine Learning,"Boley,Daniel L",FA,9401,Professor,58,64,41,13,3,,1,,,,6
1189,Fall 2018,UMNTC,CSCI,5521,001,LEC,Intro to Machine Learning,"Kuang,Rui",FA,9402,Associate Professor,51,56,24,17,5,,5,,,,5
1189,Fall 2018,UMNTC,CSCI,5521,883,LEC,Intro to Machine Learning,"Kuang,Rui",FA,9402,Associate Professor,9,10,1,6,,,,,,2,1
1189,Fall 2018,UMNTC,CSCI,5523,001,LEC,Introduction to Data Mining,"Karypis,George",FA,9401,Professor,46,87,17,13,8,,,,,8,41
1189,Fall 2018,UMNTC,CSCI,5525,001,LEC,Machine Learning,"Schrater,Paul Robert",FA,9402,Associate Professor,64,72,59,,1,,4,,,,8
1189,Fall 2018,UMNTC,CSCI,5551,001,LEC,Robotics,"Sattar,Junaed",FA,9403,Assistant Professor,47,52,19,15,5,3,,,,5,5
1189,Fall 2018,UMNTC,CSCI,5607,001,LEC,Computer Graphics 1,"Guy,Stephen J",FA,9402,Associate Professor,54,60,43,11,,,,,,,6
1189,Fall 2018,UMNTC,CSCI,5619,001,LEC,VR and 3D Interaction,"Interrante,Victoria",AA,9334,Dir Camp/Col Lvl No New Entry,34,37,18,16,,,,,,,3
1189,Fall 2018,UMNTC,CSCI,5707,001,LEC,Principles of DB Systems,"Srivastava,Jaideep",FA,9401,Professor,42,44,15,24,3,,,,,,2
1189,Fall 2018,UMNTC,CSCI,5715,001,LEC,Spatial Computing,"Shekhar,Shashi",FA,9401,Professor,44,44,21,22,,,,,,1,
1189,Fall 2018,UMNTC,CSCI,5801,001,LEC,Software Eng. I,"Watters,Shana K",AP,9753,Lecturer,107,108,103,3,,,1,,,,1
1189,Fall 2018,UMNTC,CSCI,5980,002,LEC,Spec topics in CSci,"Sawyer,Donald Lee",AP,9754I,Teaching Specialist,31,31,21,10,,,,,,,
1189,Fall 2018,UMNTC,CSCI,5980,001,LEC,Spec topics in CSci,"Sattar,Junaed",FA,9403,Assistant Professor,9,10,3,2,2,,,,,2,1
1189,Fall 2018,UMNTC,CSCI,8115,001,LEC,HCI & UI Technology,"Zhu,Haiyi",FA,9403,Assistant Professor,23,23,21,2,,,,,,,
1189,Fall 2018,UMNTC,CSCI,8980,002,LEC,Spec Adv Topics CS,"Wu,Steven",FA,9403,Assistant Professor,16,17,16,,,,,,,,1
1189,Fall 2018,UMNTC,CSCI,8980,003,LEC,Spec Adv Topics CS,"Suma Rosenberg,Evan",FA,9403,Assistant Professor,19,19,15,4,,,,,,,
1189,Fall 2018,UMNTC,CSCL,1001,001,LEC,Intro to Cultural Studies,"Hadley,Matthew James",AP,9770,Senior Lecturer,174,177,113,33,15,2,9,,,2,3
1189,Fall 2018,UMNTC,CSCL,1101,001,LEC,Literature,"Tageldin,Shaden M",FA,9402,Associate Professor,178,180,135,29,1,,12,,,1,2
1189,Fall 2018,UMNTC,CSCL,1201W,001,LEC,Cinema,"Lekas,Michelle Yvonne",AP,9770,Senior Lecturer,66,66,40,14,1,1,7,,,3,
1189,Fall 2018,UMNTC,CSCL,1202W,001,LEC,"Media: Word, Image, Sound","Gallope,Michael",FA,9402,Associate Professor,44,44,30,10,1,,3,,,,
1189,Fall 2018,UMNTC,CSCL,1301W,002,LEC,Reading Culture,"Vayo,Isaac",AP,9753,Lecturer,25,25,10,8,2,1,3,,,1,
1189,Fall 2018,UMNTC,CSCL,1401W,005,LEC,Reading Literature,"Hudecova,Eva Ruth",AP,9753,Lecturer,21,23,4,8,3,1,3,,1,1,2
1189,Fall 2018,UMNTC,CSCL,1401W,007,LEC,Reading Literature,"David,Thomas P",AP,9753,Lecturer,25,25,8,12,1,,3,,,1,
1189,Fall 2018,UMNTC,CSCL,1401W,002,LEC,Reading Literature,"Vayo,Isaac",AP,9753,Lecturer,24,24,14,4,1,,2,,1,2,
1189,Fall 2018,UMNTC,CSCL,1401W,006,LEC,Reading Literature,"Vayo,Isaac",AP,9753,Lecturer,24,24,14,2,,,8,,,,
1189,Fall 2018,UMNTC,CSCL,3210,001,LEC,Cinema and Ideology,"Ganguly,Keya",FA,9401,Professor,13,13,4,9,,,,,,,
1189,Fall 2018,UMNTC,CSCL,3211,001,LAB,Oppositional Cinemas,"Stiffler,Brad",AP,9753,Lecturer,15,15,8,5,,,,,,2,
1189,Fall 2018,UMNTC,CSCL,3212W,001,LEC,Doc Cinema: History & Politics,"Gyenge,Andrea",AP,9753,Lecturer,10,11,5,2,,,,,,3,1
1189,Fall 2018,UMNTC,CSCL,3221,001,LEC,On Television,"Gill,Meredith Morgan",AP,9770,Senior Lecturer,40,43,11,20,5,,2,,,2,3
1189,Fall 2018,UMNTC,CSCL,3221,002,LEC,On Television,"Gill,Meredith Morgan",AP,9770,Senior Lecturer,19,21,6,9,2,2,,,,,2
1189,Fall 2018,UMNTC,CSCL,3250,001,LEC,Music as Discourse,"Henseler,Matthew Clark",AP,9753,Lecturer,15,16,10,5,,,,,,,1
1189,Fall 2018,UMNTC,CSCL,3310W,001,LEC,The Rhetoric of Everyday Life,"David,Thomas P",AP,9753,Lecturer,18,18,7,10,1,,,,,,
1189,Fall 2018,UMNTC,CSCL,3311W,001,LEC,Theories of Culture,"Azodanloo,Heidar Ghaja",AP,9753,Lecturer,24,26,10,8,,,6,,,,2
1189,Fall 2018,UMNTC,CSCL,3322,001,LEC,Visions of Nature,"Trapp,Erin",AP,9770,Senior Lecturer,22,22,15,6,,1,,,,,
1189,Fall 2018,UMNTC,CSCL,3323,001,LEC,Science and Culture,"Hadley,Matthew James",AP,9770,Senior Lecturer,35,36,24,9,,,1,,,1,1
1189,Fall 2018,UMNTC,CSCL,3334,001,LEC,"Monsters, Robots, Cyborgs","Hadley,Matthew James",AP,9770,Senior Lecturer,86,91,32,29,6,1,11,,3,4,5
1189,Fall 2018,UMNTC,CSCL,3335,001,LEC,Aliens,"Capper,Emily Ruth",AP,9753,Lecturer,18,18,10,5,,1,2,,,,
1189,Fall 2018,UMNTC,CSCL,3350W,001,LEC,Sexuality and Culture,"Lekas,Michelle Yvonne",AP,9770,Senior Lecturer,46,49,19,19,2,,5,,,1,3
1189,Fall 2018,UMNTC,CSCL,3350W,002,LEC,Sexuality and Culture,"Lekas,Michelle Yvonne",AP,9770,Senior Lecturer,32,34,13,15,1,,2,,1,,2
1189,Fall 2018,UMNTC,CSCL,3351W,001,LEC,Body and Politics,"Trapp,Erin",AP,9770,Senior Lecturer,23,23,16,3,2,,2,,,,
1189,Fall 2018,UMNTC,CSCL,3351W,002,LEC,Body and Politics,"Trapp,Erin",AP,9770,Senior Lecturer,29,29,22,7,,,,,,,
1189,Fall 2018,UMNTC,CSCL,5910,001,DIS,Topics Cultrl Studies Comp Lit,"Gill,Meredith Morgan",AP,9770,Senior Lecturer,11,12,9,2,,,,,,,1
1189,Fall 2018,UMNTC,CSE,1001,001,LEC,First Year Experience,"Sharpe,Benjamin G",AP,9707,Senior Academic Advisor,39,39,38,,1,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,017,LEC,First Year Experience,"Pagel,Adam Paul",AP,9764S1,Student Services Prgm Spec 1,38,39,36,2,,,,,,,1
1189,Fall 2018,UMNTC,CSE,1001,005,LEC,First Year Experience,"Allen,Kevin Patrick",AP,9708,Academic Advisor,40,40,39,,1,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,008,LEC,First Year Experience,"Gbolo,Simone Zazama",AA,9341S1,Comm Relations/Outreach Spec 1,39,39,36,2,1,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,003,LEC,First Year Experience,"Koch,Ben",AP,9764P3,Student Services Prof 3,40,40,32,3,5,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,021,LEC,First Year Experience,"Koch,Ben",AP,9764P3,Student Services Prof 3,40,40,35,3,2,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,013,LEC,First Year Experience,"Dowd,Katherine",AA,9341M1,Administrative Manager 1,40,40,30,5,4,,,,,1,
1189,Fall 2018,UMNTC,CSE,1001,009,LEC,First Year Experience,"Peterson,Kate",AP,9714,Associate Librarian,40,40,39,1,,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,011,LEC,First Year Experience,"Gregerson,Kacey",AP,9708,Academic Advisor,40,40,37,3,,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,027,LEC,First Year Experience,"Behr,Jessie",AP,9708,Academic Advisor,40,40,31,8,1,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,026,LEC,First Year Experience,"Francis MA,Christine Marie",AP,9705CC,Career Counselor,38,40,27,4,3,2,,,,2,2
1189,Fall 2018,UMNTC,CSE,1001,015,LEC,First Year Experience,"Cheng,Dorothy Shuien",AP,9764P3,Student Services Prof 3,39,39,34,4,1,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,028,LEC,First Year Experience,"Klaers,Kelsi Dayle",AP,9764P3,Student Services Prof 3,40,40,34,6,,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,016,LEC,First Year Experience,"Moore,Whitney A",AP,9705CC,Career Counselor,40,40,34,2,,4,,,,,
1189,Fall 2018,UMNTC,CSE,1001,023,LEC,First Year Experience,"Deutschman,Kelly L",AP,9708,Academic Advisor,39,40,31,3,4,,,,,1,1
1189,Fall 2018,UMNTC,CSE,1001,025,LEC,First Year Experience,"Tiemens-Anderson,Samantha J",AP,9705CC,Career Counselor,40,40,37,3,,,,,,,
1189,Fall 2018,UMNTC,CSE,1001,012,LEC,First Year Experience,"Liberman,James E",AP,9764P3,Student Services Prof 3,40,40,35,4,1,,,,,,
